code,product_name,nutri-score-cat,sugars_cat,fat_cat
22852417119,"organic ice cream, salted caramel chip",D,Très sucré,Très gras
22852417126,"organic ice cream, banana split",D,Très sucré,Très gras
22852665398,ice cream,D,Très sucré,Très gras
22852665503,"super premium san francisco's official ice cream, vanilla, peanut butter, chocolate chunk",E,Très sucré,Très gras
22852665800,caramel ice cream and swirls,D,Très sucré,Très gras
22852665824,ice cream,D,Très sucré,Très gras
22852665855,super premium ice cream,D,Très sucré,Très gras
23627540933,ice cream,D,Très sucré,peu gras
23627540940,dulce de leche ice cream,D,Très sucré,peu gras
23627550024,ice cream,D,Très sucré,Très gras
23627550086,ice cream,C,Très sucré,peu gras
23627550109,ice cream,D,Très sucré,Très gras
23627550123,ice cream,C,Très sucré,peu gras
23627550147,ice cream,D,Très sucré,Très gras
23627550161,ice cream,D,Très sucré,Très gras
23627550222,chocolate ice cream,C,Très sucré,peu gras
23627550246,ice cream,D,Très sucré,Très gras
23627550260,ice cream,D,Très sucré,peu gras
23911150121,fruit bar ice cream,C,Très sucré,Sans gras
24011602855,"brigham's, ice cream, vanilla",D,Très sucré,Très gras
24682006006,coconut ice cream,D,Très sucré,Très gras
24682313814,transformer hershey's ice cream blast ice cream bar,C,Très sucré,peu gras
29839000135,"sundae ice cream, original fudge",D,Très sucré,Très gras
29839000159,ice cream cake sundae ice cream,D,Très sucré,Très gras
29839000234,sundae ice cream,D,Très sucré,Très gras
29839000258,sundae ice cream,D,Très sucré,Très gras
29839000456,"jim dandy, sundae ice cream",D,Très sucré,Très gras
29839000500,nutty caramel crunch sundae ice cream,D,Très sucré,Très gras
29839003976,ice cream cake,D,Très sucré,Très gras
29839004751,ice cream bar,D,Très sucré,Très gras
29839005062,all natural flavor premium ice cream,D,Très sucré,Très gras
29839005147,"ice cream, french vanilla",D,Très sucré,Très gras
29839005222,"premium ice cream, rich & creamy coffee",D,Très sucré,Très gras
29839005307,celebration ice cream cake,D,Très sucré,Très gras
29839005321,premium ice cream,D,Très sucré,Très gras
29839005482,premium ice cream,D,Très sucré,Très gras
29839005550,premium ice cream,D,Très sucré,Très gras
29839005710,"premium ice cream, rich & creamy strawberry",D,Très sucré,Très gras
29839005826,ice cream,D,Très sucré,Très gras
29839005895,"rich & creamy premium ice cream, black raspberry",D,Très sucré,peu gras
29839006052,premium ice cream,D,Très sucré,Très gras
29839006472,premium ice cream,D,Très sucré,Très gras
29839006540,"premium ice cream, mint, chocolate chip",D,Très sucré,Très gras
29839006885,"premium ice cream, rich & creamy classic chocolate",D,Très sucré,Très gras
29839007301,premium ice cream,D,Très sucré,Très gras
29839007615,premium ice cream,D,Très sucré,Très gras
29839008841,premium ice cream,D,Très sucré,Très gras
29839008865,premium ice cream,D,Très sucré,Très gras
29839008919,"friendly's, light ice cream, purely pistachio",C,Très sucré,peu gras
29839008926,"light ice cream, mint chocolate chip",C,Très sucré,peu gras
29839009022,light ice cream,C,Très sucré,peu gras
29839009596,ice cream sundae,D,Très sucré,Très gras
29839009602,premium ice cream,D,Très sucré,peu gras
29839009770,premium ice cream,D,Très sucré,Très gras
29839009824,premium ice cream,D,Très sucré,Très gras
29839009862,"friendly's, jubilee roll, ice cream roll",D,Très sucré,Très gras
29839100026,ice cream bar,D,Très sucré,Très gras
29839100033,ice cream bars,D,Très sucré,Très gras
29839100057,ice cream bar,D,Très sucré,Très gras
29839100064,ice cream,D,Très sucré,Très gras
29839100071,"ice cream bar, coconut",D,Très sucré,Très gras
29839100088,ice cream bar,D,Très sucré,Très gras
29839100101,sundae ice cream cone,D,Très sucré,Très gras
29839100170,"ice cream & sherbet bar, orange creme fruit swirl",C,Très sucré,peu gras
29839100187,premium banana and strawberry ice cream bar,D,Très sucré,Très gras
29839100194,"ice cream cone, vanilla krunch",D,Très sucré,Très gras
29839100217,"friendwich ice cream sandwich, vanilla, chocolate, strawberry",D,Très sucré,peu gras
29839401314,ice cream cake,D,Très sucré,Très gras
29839401390,premium ice cream,D,Très sucré,Très gras
29839402526,ice cream,D,Très sucré,Très gras
29839402649,friendly's premium ice cream,D,Très sucré,Très gras
29839402892,"light ice cream, coffee toffee crunch",D,Très sucré,peu gras
29839402946,"friendly's, light ice cream, chocolate peanut butter swirl",C,Très sucré,Très gras
29839402977,"premium ice cream, butterscotch swirl",D,Très sucré,peu gras
29839403462,"sundae cup ice cream, original fudge",D,Très sucré,Très gras
29839403486,"friendly's, premium ice cream, limited edition, eggnog",D,Très sucré,Très gras
29839403493,"friendly's, premium ice cream, rich & creamy homemade vanilla",D,Très sucré,Très gras
29839403509,"original caramel sundae ice cream, vanilla",D,Très sucré,Très gras
29839403516,"sundae ice cream, original chocolate fugde",D,Très sucré,Très gras
29839404360,sundae ice cream,D,Très sucré,peu gras
29839404483,sundae ice cream,D,Très sucré,Très gras
29839404506,sundae ice cream,D,Très sucré,Très gras
29839412952,"reese's, premium ice cream cake",D,Très sucré,Très gras
30000001165,"ice cream inspired mint yogurt, chocolate chip",C,Très sucré,peu gras
30034079055,praline pecan ice cream bars,E,Très sucré,Très gras
30034079093,crunch ice cream bars,D,Très sucré,Très gras
30034082581,moose tracks ice cream sandwiches,D,Très sucré,Très gras
30034082864,creamery classics premium ice cream,D,Très sucré,Très gras
30034082871,creamery classics premium ice cream,D,Très sucré,Très gras
30034082901,french vanilla premium ice cream,D,Très sucré,peu gras
30034083328,permium ice cream,D,Très sucré,Très gras
30034083335,premium ice cream,D,Très sucré,Très gras
30034086695,"premium ice cream, vanilla & chocolate",D,Très sucré,Très gras
30034086930,premium ice cream,D,Très sucré,peu gras
30034086947,premium ice cream,C,Très sucré,Très gras
30034087388,premium ice cream,D,Très sucré,Très gras
30034087777,ice cream bars,E,Très sucré,Très gras
30034087784,ice cream bars,D,Très sucré,Très gras
30034087852,ice cream sandwiches,D,Très sucré,peu gras
30034087869,ice cream sandwiches,D,Très sucré,Très gras
32251201202,"midwoodbrands, gummy ice cream",C,Très sucré,Sans gras
34264466920,ice cream mix,E,Très sucré,peu gras
34264466937,ice cream mix,D,Très sucré,peu gras
34500610063,"ice cream mix, vanilla",C,Très sucré,peu gras
34500634267,"neapolitan, light ice cream",C,Très sucré,peu gras
35826009265,"premium all natural ice cream, neapolitan",C,Très sucré,Très gras
35826009289,premium ice cream,D,Très sucré,Très gras
35826009326,"premium ice cream, cookies 'n cream",D,Très sucré,Très gras
35826056801,premium chocolate ice cream,D,Très sucré,Très gras
35826065193,"premium naturally flavored ice cream, banana split",D,Très sucré,Très gras
35826065209,all natural premium ice cream,D,Très sucré,peu gras
35826069214,premium ice cream,D,Très sucré,Très gras
35826071743,classics ice cream cones,C,Sans sucré,Sans gras
35826071750,classic ice cream cone,C,Sans sucré,Sans gras
35826085221,ice cream bars with milk chocolate flavored coating,D,Très sucré,Très gras
35826088758,ice cream,C,Très sucré,Très gras
35826088772,ice cream,D,Très sucré,Très gras
35826088789,ice cream,D,Très sucré,peu gras
35826088796,ice cream,D,Très sucré,Très gras
35826088802,ice cream,D,Très sucré,peu gras
35826089137,"ice cream, butter pecan",D,Très sucré,Très gras
35826089144,"ice cream, sweet black cherry",D,Très sucré,peu gras
35826089151,ice cream,D,Très sucré,Très gras
35826089175,ice cream,D,Très sucré,Très gras
35826089182,cookies & cream vanilla ice cream,D,Très sucré,Très gras
35826089205,heavenly hash ice cream,C,Très sucré,Très gras
35826089229,"ice cream, mint chocolate chip",D,Très sucré,Très gras
35826089236,"ice cream, vanilla peanut butter cup & fudge swirl",D,Très sucré,Très gras
35826089243,neapolitan ice cream,D,Très sucré,Très gras
35826089250,ice cream,D,Très sucré,Très gras
35826089267,ice cream,D,Très sucré,peu gras
35826089274,ice cream,D,Très sucré,Très gras
35826090409,ice cream birthday cake,D,Très sucré,Très gras
35826090973,ice cream sandwiches,D,Très sucré,peu gras
35826090980,ice cream bars,D,Très sucré,Très gras
35826090997,ice cream sandwiches,D,Très sucré,peu gras
35826091000,mini ice cream sandwiches,D,Très sucré,peu gras
35826091024,ice cream sandwiches,D,Très sucré,peu gras
35826091031,ice cream sandwiches,D,Très sucré,Très gras
35826091048,ice cream sandwiches,D,Très sucré,Très gras
35826091079,ice cream cups,D,Très sucré,Très gras
35826092601,"ice cream & sherbet, vanilla orange swirl",C,Très sucré,peu gras
35826092618,ice cream,D,Très sucré,peu gras
35826092625,ice cream,C,Très sucré,Très gras
35826092632,ice cream,D,Très sucré,peu gras
35900278594,"super premium fountain ice cream, butter pecan",D,Très sucré,Très gras
35900278600,"super premium fountain ice cream, vanilla",D,Très sucré,Très gras
35900278617,"super premium fountain ice cream, chocolate",D,Très sucré,Très gras
35900278624,fountain ice cream,D,Très sucré,Très gras
35900279560,"super premium fountain ice cream, hot fudge sundae",D,Très sucré,Très gras
35900279584,"super premium fountain ice cream, bumpy cake",D,Très sucré,Très gras
35900286773,"super premium fountain ice cream, blueberry pie",D,Très sucré,Très gras
35900286797,"super premium fountain ice cream, sea salt caramel",D,Très sucré,Très gras
36667400570,"wine ice cream, strawberry sparkling",D,Très sucré,Très gras
36800185692,ice cream,D,Très sucré,peu gras
36800290877,ice cream sandwiches,D,peu sucré,Très gras
36800300811,"denali, original moose tracks premium ice cream, peanut butter",D,Très sucré,Très gras
36800300828,"premium ice cream, vanilla bean",D,Très sucré,Très gras
36800301702,"ice cream, vanilla & chocolate",D,Très sucré,peu gras
36800301719,"ice cream, french vanilla",D,Très sucré,Très gras
36800301795,"ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
36800301863,"ice cream, vanilla",D,Très sucré,Très gras
36800301870,"ice cream, chocolate",C,Très sucré,peu gras
36800301887,"ice cream, fudge swirl",D,Très sucré,peu gras
36800301900,"ice cream, strawberry",D,Très sucré,peu gras
36800301931,"ice cream, mint chocolate chip",D,Très sucré,Très gras
36800301948,"ice cream, cherry vanilla",D,Très sucré,peu gras
36800301955,"ice cream, cookies 'n cream",D,Très sucré,Très gras
36800305304,"premium ice cream, bear foot brownie",D,Très sucré,Très gras
36800305311,"premium ice cream, bear claw",D,Très sucré,Très gras
36800305342,"premium ice cream, chocolate",C,Très sucré,Très gras
36800305359,"premium ice cream, mint chocolate chip",D,Très sucré,Très gras
36800305366,cookies n' cream ice cream,D,Très sucré,Très gras
36800305373,"premium ice cream, butter pecan",D,Très sucré,Très gras
36800305380,"premium ice cream, rocky road",C,Très sucré,Très gras
36800305397,"premium ice cream, strawberry",D,Très sucré,Très gras
36800305410,"premium ice cream, cookie dough",D,Très sucré,Très gras
36800305427,"premium ice cream, french vanilla",D,Très sucré,Très gras
36800369924,"premium ice cream, candy bar overload",D,Très sucré,Très gras
36800369931,"premium ice cream, death by chocolate",D,Très sucré,Très gras
36800369948,"premium ice cream, banana split",D,Très sucré,peu gras
36800369955,"premium ice cream, coffee truffle",D,Très sucré,Très gras
36800374768,"premium ice cream, neapolitan",D,Très sucré,Très gras
36800374782,"premium ice cream, peanut butter cup",D,Très sucré,Très gras
36800379947,fudge swirl ice cream,D,Très sucré,peu gras
36800379961,ice cream,D,Très sucré,Très gras
36800392724,light ice cream,C,Très sucré,peu gras
36800406544,peanut butter s'mores ice cream,D,Très sucré,Très gras
36800406551,"premium ice cream, crunchy caramel pretzel",D,Très sucré,Très gras
36800415218,ice cream cups,D,Très sucré,Très gras
36800417076,ice cream sanwiches,D,Très sucré,peu gras
36800417519,neapolitan ice cream,D,Très sucré,peu gras
36800417526,ice cream,D,Très sucré,Très gras
36800417533,chocolate ice cream,C,Très sucré,peu gras
36800417564,ice cream,D,Très sucré,Très gras
36800417571,strawberry swirl ice cream,D,Très sucré,peu gras
36800417588,ice cream and sherbet,C,Très sucré,peu gras
36800417601,super swirl ice cream,D,Très sucré,Très gras
36800417618,ice cream,D,Très sucré,peu gras
36846461002,ice cream,D,Très sucré,Très gras
36846461019,ice cream,D,Très sucré,Très gras
36846461026,ice cream,D,Très sucré,peu gras
36846461033,ice cream,D,Très sucré,Très gras
37498706169,premium ice cream,D,Très sucré,Très gras
37498706510,"hagan, premium ice cream, strawberry",D,Très sucré,Très gras
37498706527,"hagan, premium ice cream, chippedy chocolaty",D,Très sucré,Très gras
37816003185,"whitey's, ice cream, white chocolate raspberry",E,Très sucré,Très gras
37816100204,"whitey's, ice cream, graham central station",D,Très sucré,Très gras
41000050930,"vanilla light* ice cream bar with chocolatey coating, artificially flavored",D,Très sucré,Très gras
41000071027,"king cone, vanilla light* ice cream cone with roasted peanuts, artificially flavored",D,Très sucré,Très gras
41000214868,"york, light ice cream, pippermint dark chocolate",D,Très sucré,Très gras
41000214882,"coconut flavored light ice cream bars, coconut",D,Très sucré,Très gras
41000406584,birthday cake ice cream bar,D,Très sucré,Très gras
41000414022,eggs ice cream cup,E,Très sucré,Très gras
41000489464,"king cone, chocolate light* ice cream cone with roasted peanuts",D,Très sucré,Très gras
